invoice_id,vendor_id,vendor_name,vendor_category,region,approver,invoice_date,due_date,payment_terms,invoice_amount,paid_amount,outstanding_balance,payment_date,payment_status,payment_method,days_to_pay,days_early_late,is_on_time,has_discount_terms,discount_rate,discount_captured,discount_amount
AP-0688,VND-020,TrustBuild Facilities,Facilities,Central,Laura Chen,2025-02-23,2025-03-10,15,23165.3,23165.3,0.0,2025-03-10,Paid,Credit Card,15,0,Yes,Yes,0.02,No,0.0
AP-0689,VND-007,ProStaff Services,Services,East,Laura Chen,2025-06-11,2025-07-11,30,12235.33,12235.33,0.0,2025-07-11,Paid,ACH,30,0,Yes,No,0.0,No,0.0
AP-0690,VND-021,PrimePack Logistics,Logistics,South,Ana Torres,2026-04-08,2026-06-07,60,10088.94,10088.94,0.0,2026-05-31,Paid,Credit Card,53,7,Yes,No,0.0,No,0.0
AP-0691,VND-007,ProStaff Services,Services,North,Pedro Alvarez,2026-02-07,2026-03-09,30,35426.43,14604.32,20822.11,2026-03-04,Partial,Check,25,5,Yes,No,0.0,No,0.0
AP-0692,VND-018,BuildFast Materials,Materials,Central,Marco Diaz,2025-07-23,2025-10-21,90,14565.59,14565.59,0.0,2025-10-09,Paid,ACH,78,12,Yes,No,0.0,No,0.0
AP-0693,VND-020,TrustBuild Facilities,Facilities,West,Ana Torres,2025-04-02,2025-05-02,30,33615.08,33615.08,0.0,2025-05-11,Paid,Check,39,-9,No,Yes,0.01,No,0.0
AP-0694,VND-025,RapidShip Co.,Logistics,West,Pedro Alvarez,2025-07-28,2025-08-27,30,4620.34,2051.34,2569.0,2025-09-06,Partial,ACH,40,-10,No,No,0.0,No,0.0
AP-0695,VND-013,SafetyFirst Supplies,Materials,South,Pedro Alvarez,2025-10-17,2025-11-16,30,36881.99,36881.99,0.0,2025-11-16,Paid,Wire,30,0,Yes,Yes,0.01,No,0.0
AP-0696,VND-005,CloudSys Inc.,IT,North,Laura Chen,2026-04-07,2026-05-07,30,73049.62,73049.62,0.0,2026-05-11,Paid,Check,34,-4,No,Yes,0.01,No,0.0
AP-0697,VND-011,QuickFreight Inc.,Logistics,West,Marco Diaz,2025-09-20,2025-11-19,60,2388.06,2388.06,0.0,2025-11-19,Paid,Credit Card,60,0,Yes,Yes,0.01,No,0.0
AP-0698,VND-008,GreenEnergy Corp.,Utilities,West,Laura Chen,2025-09-17,2025-10-02,15,7815.86,0.0,7815.86,,Overdue,ACH,,-241,No,Yes,0.02,No,0.0
AP-0699,VND-022,Apex Consulting,Services,East,Marco Diaz,2025-09-24,2025-10-24,30,9285.06,9285.06,0.0,2025-10-21,Paid,ACH,27,3,Yes,Yes,0.01,No,0.0
AP-0700,VND-023,CoolTech Systems,IT,Central,Pedro Alvarez,2025-04-30,2025-06-14,45,28495.22,28495.22,0.0,2025-06-14,Paid,Wire,45,0,Yes,No,0.0,No,0.0
AP-0701,VND-009,MetalWorks Ltd.,Materials,East,Pedro Alvarez,2025-09-28,2025-11-12,45,26814.69,26814.69,0.0,2025-11-12,Paid,Check,45,0,Yes,Yes,0.015,No,0.0
AP-0702,VND-005,CloudSys Inc.,IT,Central,Pedro Alvarez,2025-06-02,2025-07-02,30,9092.54,9092.54,0.0,2025-06-23,Paid,ACH,21,9,Yes,Yes,0.01,No,0.0
AP-0703,VND-006,PowerGrid Utilities,Utilities,West,Pedro Alvarez,2025-02-11,2025-05-12,90,6902.04,6902.04,0.0,2025-05-09,Paid,ACH,87,3,Yes,No,0.0,No,0.0
AP-0704,VND-024,EliteFacilities Corp.,Facilities,South,Sofia Reyes,2025-07-28,2025-08-27,30,30649.71,30649.71,0.0,2025-08-28,Paid,Check,31,-1,No,Yes,0.01,No,0.0
AP-0705,VND-017,OfficePro Services,Services,East,Ana Torres,2025-07-04,2025-07-19,15,18407.5,18407.5,0.0,2025-07-12,Paid,Wire,8,7,Yes,Yes,0.02,No,0.0
AP-0706,VND-001,Acme Supplies Co.,Materials,East,Sofia Reyes,2025-04-19,2025-06-18,60,42174.91,42174.91,0.0,2025-06-04,Paid,Credit Card,46,14,Yes,Yes,0.01,No,0.0
AP-0707,VND-023,CoolTech Systems,IT,West,Pedro Alvarez,2025-12-04,2025-12-19,15,77732.79,0.0,77732.79,,Overdue,Check,,-163,No,Yes,0.02,No,0.0
AP-0708,VND-011,QuickFreight Inc.,Logistics,Central,Marco Diaz,2025-10-17,2025-11-01,15,7140.25,7140.25,0.0,2025-11-08,Paid,Wire,22,-7,No,Yes,0.02,No,0.0
AP-0709,VND-013,SafetyFirst Supplies,Materials,East,Marco Diaz,2025-04-02,2025-06-01,60,2984.58,2984.58,0.0,2025-05-30,Paid,Wire,58,2,Yes,Yes,0.01,No,0.0
AP-0710,VND-013,SafetyFirst Supplies,Materials,East,Marco Diaz,2026-05-18,2026-07-02,45,40452.82,0.0,40452.82,,Overdue,ACH,,32,No,No,0.0,No,0.0
AP-0711,VND-020,TrustBuild Facilities,Facilities,South,Laura Chen,2025-07-24,2025-09-22,60,18157.56,18157.56,0.0,2025-09-15,Paid,ACH,53,7,Yes,No,0.0,No,0.0
AP-0712,VND-025,RapidShip Co.,Logistics,West,Laura Chen,2026-03-13,2026-05-12,60,2766.0,0.0,2766.0,,Overdue,Wire,,-19,No,Yes,0.01,No,0.0
AP-0713,VND-021,PrimePack Logistics,Logistics,South,Pedro Alvarez,2026-04-25,2026-06-09,45,9309.75,0.0,9309.75,,Pending,ACH,,,,No,0.0,No,0.0
AP-0714,VND-005,CloudSys Inc.,IT,East,Marco Diaz,2025-02-18,2025-04-04,45,46324.57,46324.57,0.0,2025-04-01,Paid,Credit Card,42,3,Yes,No,0.0,No,0.0
AP-0715,VND-017,OfficePro Services,Services,West,Pedro Alvarez,2025-09-17,2025-12-16,90,16151.93,16151.93,0.0,2025-12-29,Paid,ACH,103,-13,No,Yes,0.005,No,0.0
AP-0716,VND-015,ExpressRoute Logistics,Logistics,South,Marco Diaz,2025-03-27,2025-04-11,15,8908.78,8908.78,0.0,2025-04-12,Paid,Credit Card,16,-1,No,No,0.0,No,0.0
AP-0717,VND-024,EliteFacilities Corp.,Facilities,West,Pedro Alvarez,2025-07-11,2025-09-09,60,8965.26,0.0,8965.26,,Overdue,Check,,-264,No,Yes,0.01,No,0.0
AP-0718,VND-009,MetalWorks Ltd.,Materials,North,Pedro Alvarez,2026-02-09,2026-02-24,15,7600.56,7600.56,0.0,2026-02-19,Paid,ACH,10,5,Yes,Yes,0.02,No,0.0
AP-0719,VND-024,EliteFacilities Corp.,Facilities,Central,Pedro Alvarez,2026-02-09,2026-04-10,60,28553.14,0.0,28553.14,,Pending,Check,,,,Yes,0.01,No,0.0
AP-0720,VND-001,Acme Supplies Co.,Materials,South,Sofia Reyes,2025-05-29,2025-08-27,90,33187.51,33187.51,0.0,2025-08-12,Paid,Wire,75,15,Yes,Yes,0.005,No,0.0
AP-0721,VND-018,BuildFast Materials,Materials,South,Sofia Reyes,2025-06-01,2025-08-30,90,24751.48,24751.48,0.0,2025-09-06,Paid,Check,97,-7,No,Yes,0.005,No,0.0
AP-0722,VND-016,CleanWater Utilities,Utilities,West,Sofia Reyes,2025-07-26,2025-08-25,30,4775.06,4775.06,0.0,2025-09-04,Paid,Credit Card,40,-10,No,No,0.0,No,0.0
AP-0723,VND-011,QuickFreight Inc.,Logistics,North,Sofia Reyes,2026-05-23,2026-07-22,60,15004.49,0.0,15004.49,,Pending,Credit Card,,,,Yes,0.01,No,0.0
AP-0724,VND-016,CleanWater Utilities,Utilities,West,Pedro Alvarez,2025-03-04,2025-04-03,30,8160.48,8160.48,0.0,2025-04-18,Paid,Credit Card,45,-15,No,Yes,0.01,No,0.0
AP-0725,VND-014,NetConnect Systems,IT,West,Sofia Reyes,2026-04-05,2026-06-04,60,57313.58,0.0,57313.58,,Pending,Credit Card,,,,Yes,0.01,No,0.0
AP-0726,VND-012,FacilityPro Services,Facilities,West,Marco Diaz,2026-04-25,2026-06-24,60,6328.23,6328.23,0.0,2026-05-31,Paid,Wire,36,24,Yes,Yes,0.01,No,0.0
AP-0727,VND-022,Apex Consulting,Services,East,Pedro Alvarez,2025-10-17,2025-11-16,30,28555.81,28555.81,0.0,2025-11-18,Paid,Wire,32,-2,No,Yes,0.01,No,0.0
AP-0728,VND-016,CleanWater Utilities,Utilities,North,Pedro Alvarez,2025-08-29,2025-10-13,45,3536.78,3536.78,0.0,2025-10-17,Paid,Credit Card,49,-4,No,Yes,0.015,No,0.0
AP-0729,VND-009,MetalWorks Ltd.,Materials,East,Marco Diaz,2025-03-07,2025-03-22,15,18211.27,18211.27,0.0,2025-03-14,Paid,Wire,7,8,Yes,Yes,0.02,No,0.0
AP-0730,VND-011,QuickFreight Inc.,Logistics,East,Sofia Reyes,2025-04-17,2025-05-17,30,14421.69,14421.69,0.0,2025-05-14,Paid,Check,27,3,Yes,No,0.0,No,0.0
AP-0731,VND-015,ExpressRoute Logistics,Logistics,North,Sofia Reyes,2025-04-18,2025-05-03,15,4173.88,4173.88,0.0,2025-04-25,Paid,ACH,7,8,Yes,Yes,0.02,No,0.0
AP-0732,VND-023,CoolTech Systems,IT,West,Ana Torres,2025-06-07,2025-07-07,30,53531.97,53531.97,0.0,2025-07-16,Paid,Credit Card,39,-9,No,Yes,0.01,No,0.0
AP-0733,VND-007,ProStaff Services,Services,West,Pedro Alvarez,2026-05-01,2026-05-31,30,15628.84,0.0,15628.84,,Pending,ACH,,,,Yes,0.01,No,0.0
AP-0734,VND-025,RapidShip Co.,Logistics,West,Laura Chen,2026-03-08,2026-04-07,30,15957.1,15957.1,0.0,2026-04-22,Paid,Wire,45,-15,No,Yes,0.01,No,0.0
AP-0735,VND-017,OfficePro Services,Services,East,Sofia Reyes,2025-01-11,2025-02-10,30,29552.15,29552.15,0.0,2025-01-30,Paid,Credit Card,19,11,Yes,Yes,0.01,No,0.0
AP-0736,VND-011,QuickFreight Inc.,Logistics,East,Pedro Alvarez,2025-03-04,2025-05-03,60,8472.06,0.0,8472.06,,Overdue,Wire,,-393,No,Yes,0.01,No,0.0
AP-0737,VND-005,CloudSys Inc.,IT,Central,Sofia Reyes,2026-02-16,2026-04-17,60,71433.71,32634.32,38799.39,2026-04-23,Partial,Check,66,-6,No,No,0.0,No,0.0
AP-0738,VND-001,Acme Supplies Co.,Materials,East,Ana Torres,2026-04-02,2026-06-01,60,32906.21,32906.21,0.0,2026-05-26,Paid,Wire,54,6,Yes,No,0.0,No,0.0
AP-0739,VND-021,PrimePack Logistics,Logistics,West,Marco Diaz,2025-02-07,2025-03-09,30,11211.24,11211.24,0.0,2025-03-11,Paid,Check,32,-2,No,Yes,0.01,No,0.0
AP-0740,VND-005,CloudSys Inc.,IT,Central,Ana Torres,2025-04-06,2025-05-06,30,43375.37,43375.37,0.0,2025-05-05,Paid,Check,29,1,Yes,Yes,0.01,No,0.0
AP-0741,VND-018,BuildFast Materials,Materials,Central,Laura Chen,2026-03-09,2026-04-23,45,49373.83,0.0,49373.83,,Pending,Wire,,,,Yes,0.015,No,0.0
AP-0742,VND-021,PrimePack Logistics,Logistics,Central,Laura Chen,2025-05-08,2025-05-23,15,9526.0,9526.0,0.0,2025-05-22,Paid,ACH,14,1,Yes,Yes,0.02,No,0.0
AP-0743,VND-011,QuickFreight Inc.,Logistics,South,Ana Torres,2025-11-03,2026-01-02,60,6406.17,6406.17,0.0,2025-12-28,Paid,Wire,55,5,Yes,No,0.0,No,0.0
AP-0744,VND-017,OfficePro Services,Services,South,Sofia Reyes,2026-01-05,2026-02-04,30,19809.45,19809.45,0.0,2026-01-24,Paid,Check,19,11,Yes,Yes,0.01,No,0.0
AP-0745,VND-014,NetConnect Systems,IT,North,Sofia Reyes,2025-05-14,2025-07-13,60,40718.98,40718.98,0.0,2025-07-03,Paid,ACH,50,10,Yes,Yes,0.01,No,0.0
AP-0746,VND-017,OfficePro Services,Services,West,Laura Chen,2026-03-27,2026-05-26,60,28493.66,28493.66,0.0,2026-05-25,Paid,Credit Card,59,1,Yes,No,0.0,No,0.0
AP-0747,VND-006,PowerGrid Utilities,Utilities,South,Ana Torres,2026-04-14,2026-07-13,90,2376.09,0.0,2376.09,,Pending,Wire,,,,No,0.0,No,0.0
AP-0748,VND-007,ProStaff Services,Services,West,Pedro Alvarez,2026-01-14,2026-02-13,30,37102.8,13177.73,23925.07,2026-02-19,Partial,ACH,36,-6,No,Yes,0.01,No,0.0
AP-0749,VND-019,SkyNet IT Solutions,IT,East,Sofia Reyes,2026-01-16,2026-02-15,30,27869.34,27869.34,0.0,2026-02-19,Paid,Wire,34,-4,No,Yes,0.01,No,0.0
AP-0750,VND-019,SkyNet IT Solutions,IT,West,Sofia Reyes,2025-08-09,2025-09-23,45,18730.78,18730.78,0.0,2025-09-23,Paid,Check,45,0,Yes,No,0.0,No,0.0
